ECOS Listed Species ID	Common Name	Scientific Name	ESA Listing Status	Is Foreign?	Taxonomic Family_1
673	`Oha wai	Clermontia pyrularia	Endangered	FALSE	Campanulaceae
1188	`Oha wai	Clermontia samuelii	Endangered	FALSE	Campanulaceae
649	Olulu	Brighamia insignis	Endangered	FALSE	Campanulaceae
7676	Olympic harebell	Campanula piperi	Resolved Taxon	FALSE	Campanulaceae
9207	panaunau	lobelia yuccoides	Species of Concern	FALSE	Campanulaceae
5956	Popolo	Cyanea solanacea	Endangered	FALSE	Campanulaceae
650	Pua `ala	Brighamia rockii	Endangered	FALSE	Campanulaceae
8008	Swamp harebell	Campanula californica	Species of Concern	FALSE	Campanulaceae
2033	Twisselmann's nemacladus	Nemacladus twisselmannii	Species of Concern	FALSE	Campanulaceae
1047	Water howellia	Howellia aquatilis	Recovery	FALSE	Campanulaceae
6415	Wilkin's harebell	Campanula wilkinsiana	Species of Concern	FALSE	Campanulaceae
7146	Mauritius cuckoo-shrike	Coquus typicus	Endangered	TRUE	Campephagidae
7242	Reunion cuckoo-shrike	Coquus newtoni	Endangered	TRUE	Campephagidae
985	Chupacallos	Pleodendron macranthum	Endangered	FALSE	Canellaceae
4601	African wild dog	Lycaon pictus	Endangered	TRUE	Canidae
7094	Alexander Archipelago wolf	Canis lupus ligoni	Under Review	FALSE	Canidae
9227	coyote	canis latrans	Species of Concern	FALSE	Canidae
7531	Dhole	Cuon alpinus	Endangered	TRUE	Canidae
10159	Gray fox	Urocyon cinereoargenteus ssp. cinereoargenteus	Status Undefined	FALSE	Canidae
9123	Gray wolf	Canis lupus	Under Review	FALSE	Canidae
12	Gray wolf	Canis lupus	Threatened	FALSE	Canidae
11	Gray wolf	Canis lupus	Endangered	FALSE	Canidae
11677	Gray wolf	Canis lupus	Under Review	FALSE	Canidae
11678	Gray wolf	Canis lupus	Under Review	FALSE	Canidae
6441	Island fox	Urocyon littoralis	Status Undefined	FALSE	Canidae
4053	Maned wolf	Chrysocyon brachyurus	Endangered	TRUE	Canidae
11399	Mexican wolf	Canis lupus baileyi	Status Undefined	FALSE	Canidae
13	Mexican wolf	Canis lupus baileyi	Endangered	FALSE	Canidae
10484	Mexican wolf	Canis lupus baileyi	"Experimental Population, Non-Essential"	FALSE	Canidae
5335	Northern swift fox	Vulpes velox hebes	Endangered	TRUE	Canidae
10158	Prairie gray fox	Urocyon cinereoargenteus ssp. ocythous	Under Review	FALSE	Canidae
4369	Red wolf	Canis rufus	"Experimental Population, Non-Essential"	FALSE	Canidae
14	Red wolf	Canis rufus	Endangered	FALSE	Canidae
8228	San Clemente Island fox	Urocyon littoralis clementae	Species of Concern	FALSE	Canidae
6	San Joaquin kit fox	Vulpes macrotis mutica	Endangered	FALSE	Canidae
1236	San Miguel Island Fox	Urocyon littoralis littoralis	Recovery	FALSE	Canidae
1646	San Nicolas Island fox	Urocyon littoralis dickeyi	Species of Concern	FALSE	Canidae
1237	Santa Catalina Island Fox	Urocyon littoralis catalinae	Threatened	FALSE	Canidae
1238	Santa Cruz Island Fox	Urocyon littoralis santacruzae	Recovery	FALSE	Canidae
1239	Santa Rosa Island Fox	Urocyon littoralis santarosae	Recovery	FALSE	Canidae
5383	Sierra Nevada red fox	Vulpes vulpes necator	Resolved Taxon	FALSE	Canidae
11260	Sierra Nevada red fox	Vulpes vulpes necator	Endangered	FALSE	Canidae
10131	Sierra Nevada red fox	Vulpes vulpes ssp. necator	Status Undefined	FALSE	Canidae
3260	Simien fox	Canis simensis	Endangered	TRUE	Canidae
2432	Swift fox	Vulpes velox	Resolved Taxon	FALSE	Canidae
3755	Maraca	Canna pertusa	Species of Concern	FALSE	Cannaceae
10130	Arapahoe snowfly	Arsapnia arapahoe	Resolved Taxon	FALSE	Capniidae
11336	A stonefly	Capnia arapahoe	Resolved Taxon	FALSE	Capniidae
10059	Idaho snowfly	Capnia zukeli	Resolved Taxon	FALSE	Capniidae
10871	Karst snowfly	Allocapnia cunninghami	Under Review	FALSE	Capniidae
7458	Lake Tahoe benthic stonefly	Capnia lacustra	Species of Concern	FALSE	Capniidae
10870	Sevier snowfly	Allocapnia brooksi	Under Review	FALSE	Capniidae
10872	Smokies snowfly	Allocapnia fumosa	Status Undefined	FALSE	Capniidae
10058	Straight snowfly	Capnia lineata	Resolved Taxon	FALSE	Capniidae
4763	No common name	Cleomella palmeriana	Resolved Taxon	FALSE	Capparaceae
7472	No common name	Forchhammeria polyandra	Species of Concern	FALSE	Capparaceae
3861	Pus pilo	Capparis sandwichiana	Species of Concern	FALSE	Capparaceae
1287	Slender spiderflower	Cleome multicaulis	Species of Concern	FALSE	Capparaceae
1977	Wild spiderflower	Tarenaya spinosa	Resolved Taxon	FALSE	Capparaceae
4930	McKittrick snowberry	Symphoricarpos guadalupensis	Species of Concern	FALSE	Caprifoliaceae
5550	[Unnamed] arrowwood	Viburnum bracteatum	Species of Concern	FALSE	Caprifoliaceae
10580	Chuck-will's-widow	Caprimulgus carolinensis	Species of Concern	FALSE	Caprimulgidae
10396	Common Nighthawk	Chordeiles minor	Species of Concern	FALSE	Caprimulgidae
10397	Common Poorwill	Phalaenoptilus nuttallii	Species of Concern	FALSE	Caprimulgidae
11496	Eastern Whip-poor-will	Antrostomus vociferus	Species of Concern	FALSE	Caprimulgidae
10489	Eastern Whip-poor-will	Caprimulgus vociferus	Resolved Taxon	FALSE	Caprimulgidae
11609	Gray Nightjar	Caprimulgus jotaka	Species of Concern	FALSE	Caprimulgidae
9236	Lesser nighthawk	chordeiles acutipennis	Species of Concern	FALSE	Caprimulgidae
11498	Mexican Whip-poor-will	Antrostomus arizonae	Species of Concern	FALSE	Caprimulgidae
11641	No common name	Hydropsalis cayennensis	Species of Concern	FALSE	Caprimulgidae
111	Puerto Rican nightjar	Caprimulgus noctitherus	Endangered	FALSE	Caprimulgidae
1320	Cabrera's hutia	Capromys angelcabrerai	Endangered	TRUE	Capromyidae
4130	Dwarf hutia	Capromys nana	Endangered	TRUE	Capromyidae
5754	Large-eared hutia	Capromys auritus	Endangered	TRUE	Capromyidae
4604	Little earth hutia	Capromys sanfelipensis	Endangered	TRUE	Capromyidae
7710	Arbuckle Cave ground beetle	Horologion speokites	Species of Concern	FALSE	Carabidae
11218	Arizona wetsalts Tiger Beetle	Cicindela haemorrhagica arizonae	Resolved Taxon	FALSE	Carabidae
2065	Baker Station cave beetle	Pseudanophthalmus insularis	Resolved Taxon	FALSE	Carabidae
7681	Beaver Cave beetle	Pseudanophthalmus major	Resolved Taxon	FALSE	Carabidae
7311	Beller's ground beetle	Agonum belleri	Species of Concern	FALSE	Carabidae
9158	(Bembidion gordoni) ground beetle	bembidion gordoni	Species of Concern	FALSE	Carabidae
9159	(Bembidion stillaguamish) ground beetle	bembidion stillaguamish	Species of Concern	FALSE	Carabidae
9160	(Bembidion viator) ground beetle	bembidion viator	Species of Concern	FALSE	Carabidae
6685	Benderman's cave beetle	Pseudanophthalmus bendermani	Species of Concern	FALSE	Carabidae
4160	Blowing cave beetle	Pseudanophthalmus ventus	Species of Concern	FALSE	Carabidae
9161	(Bradycellus fenderi) ground beetle	bradycellus fenderi	Species of Concern	FALSE	Carabidae
4977	Cane Creek cave beetle	Pseudanophthalmus occidentalis	Species of Concern	FALSE	Carabidae
2456	Catherine's cave beetle	Pseudanophthalmus catherinae	Species of Concern	FALSE	Carabidae
5064	Clifton Cave beetle	Pseudanophthalmus caecus	Resolved Taxon	FALSE	Carabidae
6464	Coleman Cave beetle	Pseudanophthalmus colemanensis	Under Review	FALSE	Carabidae
5795	Crossroads cave beetle	Pseudanophthalmus intersectus	Under Review	FALSE	Carabidae
7938	Cudjo's cave beetle	Pseudanophthalmus hirsutus	Under Review	FALSE	Carabidae
6413	Deceptive cave beetle	Pseudanophthalmus deceptivus	Species of Concern	FALSE	Carabidae
435	Delta green ground beetle	Elaphrus viridis	Threatened	FALSE	Carabidae
7777	Dry Fork Valley cave beetle	Pseudanophthalmus montanus	Under Review	FALSE	Carabidae
7034	Duck River cave beetle	Pseudanophthalmus tullahoma	Resolved Taxon	FALSE	Carabidae
4220	Endless Caverns cave beetle	Pseudanophthalmus avernus	Under Review	FALSE	Carabidae
5463	Engelhardt's cave beetle	Pseudanophthalmus engelhardti	Species of Concern	FALSE	Carabidae
8316	Flyn's hick cave beetle	Pseudanophthalmus simplex	Species of Concern	FALSE	Carabidae
1538	Fowler's cave beetle	Pseudanophthalmus fowlerae	Resolved Taxon	FALSE	Carabidae
2582	Garden cave beetle	Pseudanophthalmus hortulanus	Species of Concern	FALSE	Carabidae
7023	Georgian cave beetle	Pseudanophthalmus georgiae	Species of Concern	FALSE	Carabidae
7742	Gracile anchotefflus ground beetle	Anchotefflus gracilis	Species of Concern	FALSE	Carabidae
3062	Grassy Cove cave beetle	Pseudanophthalmus jonesi	Species of Concern	FALSE	Carabidae
7510	Greater Adams Cave beetle	Pseudanophthalmus pholeter	Resolved Taxon	FALSE	Carabidae
10920	Great Sand Dunes Tiger Beetle	Cicindela theatina	Resolved Taxon	FALSE	Carabidae
6763	Greenbrier Valley cave beetle	Pseudanophthalmus fuscus fuscus	Species of Concern	FALSE	Carabidae
3132	Haleakala deropristus ground beetle	Deropristus deroderus	Species of Concern	FALSE	Carabidae
6125	Haleakala pseudobroscus ground beetle	Pseudobroscus lentus	Species of Concern	FALSE	Carabidae
7289	Heavy metromenus ground beetle	Metromenus bardus	Species of Concern	FALSE	Carabidae
6227	Holsinger's Cave Beetle	Pseudanophthalmus holsingeri	Resolved Taxon	FALSE	Carabidae
3662	Hubbard's cave beetle	Pseudanophthalmus hubbardi	Under Review	FALSE	Carabidae
4286	Hubricht's cave beetle	Pseudanophthalmus hubrichti	Under Review	FALSE	Carabidae
7754	Humboldt ground beetle	Scaphinotus longiceps	Species of Concern	FALSE	Carabidae
2862	Icebox Cave beetle	Pseudanophthalmus frigidus	Resolved Taxon	FALSE	Carabidae
1789	Illinois cave beetle	Pseudanophthalmus illinoisensis	Species of Concern	FALSE	Carabidae
5318	Indian Grave Point (=Soothsayer) cave beetle	Pseudanophthalmus tiresias	Resolved Taxon	FALSE	Carabidae
7659	Inquirer Cave beetle	Pseudanophthalmus inquisitor	Resolved Taxon	FALSE	Carabidae
2558	Kauai disenochus ground beetle	Disenochus micantipennis	Species of Concern	FALSE	Carabidae
2490	Kramer's cave beetle	Pseudanophthalmus krameri	Species of Concern	FALSE	Carabidae
6169	Lallemant's cave beetle	Pseudanophthalmus lallemanti	Species of Concern	FALSE	Carabidae
4632	Lesser Adams Cave beetle	Pseudanophthalmus catorycetes	Resolved Taxon	FALSE	Carabidae
2257	Limestone cave beetle	Pseudanophthalmus calcareus	Species of Concern	FALSE	Carabidae
5905	Little Kennedy cave beetle	Pseudanophthalmus cordicollis	Under Review	FALSE	Carabidae
3533	Long-headed cave beetle	Pseudanophthalmus longiceps	Species of Concern	FALSE	Carabidae
3379	Louisville Cave beetle	Pseudanophthalmus troglodytes	Resolved Taxon	FALSE	Carabidae
1735	Maiden Spring cave beetle	Pseudanophthalmus virginicus	Under Review	FALSE	Carabidae
1900	Martin cave beetle	Pseudanophthalmus pusillus	Species of Concern	FALSE	Carabidae
7882	Maryland cave beetle	Pseudanopthalmus sp.	Species of Concern	FALSE	Carabidae
6141	Meridith cave beetle	Pseudanophthalmus sidus	Species of Concern	FALSE	Carabidae
10909	Miami tiger beetle	Cicindelidia floridana	Endangered	FALSE	Carabidae
2124	Mystic cave beetle	Pseudanophthalmus hadenoecus	Species of Concern	FALSE	Carabidae
2304	Narrows cave beetle	Pseudanophthalmus egberti	Under Review	FALSE	Carabidae
6906	Natural Bridge cave beetle	Pseudanophthalmus pontis	Under Review	FALSE	Carabidae
9173	(Nebria gebleri cascadensis) ground beetle	nebria gebleri ssp. cascadensis	Species of Concern	FALSE	Carabidae
9162	(Nebria kincaidi balli) ground beetle	nebria kincaidi ssp. balli	Species of Concern	FALSE	Carabidae
9163	(Nebria paradisi) ground beetle	nebria paradisi	Species of Concern	FALSE	Carabidae
4324	Nelson's cave beetle	Pseudanophthalmus nelsoni	Species of Concern	FALSE	Carabidae
3245	New Mammoth Cave cave beetle	Pseudanophthalmus scutilis	Species of Concern	FALSE	Carabidae
8380	Nickajack Cave beetle	Pseudanophthalmus nickajackensis	Resolved Taxon	FALSE	Carabidae
7745	Nobletts cave beetle	Pseudanophthalmus paulus	Resolved Taxon	FALSE	Carabidae
9835	No common name	rhadine austinica	Resolved Taxon	FALSE	Carabidae
9836	No common name	rhadine insolita	Resolved Taxon	FALSE	Carabidae
9837	No common name	rhadine noctivaga	Resolved Taxon	FALSE	Carabidae
9838	No common name	rhadine russelli	Resolved Taxon	FALSE	Carabidae
461	[no common name] Beetle	Rhadine exilis	Endangered	FALSE	Carabidae
459	[no common name] Beetle	Rhadine infernalis	Endangered	FALSE	Carabidae
2258	Norton's cave beetle	Pseudanophthalmus nortoni	Species of Concern	FALSE	Carabidae
7285	Oahu blackburnia ground beetle	Blackburnia insignis	Species of Concern	FALSE	Carabidae
6691	Oceanic metromenus ground beetle	Metromenus oceanicus	Species of Concern	FALSE	Carabidae
7928	Ohio cave beetle	Pseudanophthalmus ohioensis	Species of Concern	FALSE	Carabidae
9164	(Omus dejeanii) ground beetle	omus dejeanii	Species of Concern	FALSE	Carabidae
5741	Overlooked cave beetle	Pseudanophthalmus praetermissus	Under Review	FALSE	Carabidae
6007	Pale cave beetle	Pseudanophthalmus pallidus	Species of Concern	FALSE	Carabidae
2002	Payne's cave beetle	Pseudanophthalmus paynei	Species of Concern	FALSE	Carabidae
6719	Petrunkevitch's cave beetle	Pseudanophthalmus petrunkevitchi	Species of Concern	FALSE	Carabidae
9165	(Pterostichus johnsoni) ground beetle	pterostichus johnsoni	Species of Concern	FALSE	Carabidae
1352	Rich Mountain cave beetle	Pseudanophthalmus krekeleri	Species of Concern	FALSE	Carabidae
3909	Rogers' cave beetle	Pseudanophthalmus rogersae	Species of Concern	FALSE	Carabidae
5880	Roth's blind ground beetle	Pterostichus rothi	Species of Concern	FALSE	Carabidae
3067	Saint Paul cave beetle	Pseudanophthalmus sanctipauli	Under Review	FALSE	Carabidae
7993	Sawmill Hollow cave beetle	Pseudanophthalmus scholasticus	Species of Concern	FALSE	Carabidae
6653	Schaum's Blue Ridge ground beetle	Sphaeroderus schaumi	Species of Concern	FALSE	Carabidae
4175	Seneca cave beetle	Pseudanophthalmus potomaca senecae	Species of Concern	FALSE	Carabidae
2343	Sensabush cave beetle	Pseudanophthalmus paradoxus	Species of Concern	FALSE	Carabidae
3505	Sequoyah Caverns cave beetle	Pseudanophthalmus sequoyah	Species of Concern	FALSE	Carabidae
4839	Shenandoah cave beetle	Pseudanophthalmus limicola	Under Review	FALSE	Carabidae
7652	Silken cave beetle	Pseudanophthalmus sericus	Under Review	FALSE	Carabidae
3425	Siskiyou ground beetle	Nebria gebleri siskiyouensis	Species of Concern	FALSE	Carabidae
11663	Siuslaw hairy-necked tiger beetle	Cicindela hirticollis siuslawensis	Under Review	FALSE	Carabidae
7736	Snail shell cave beetle	Pseudanophthalmus acherontis	Resolved Taxon	FALSE	Carabidae
4967	South Branch Valley cave beetle	Pseudanophthalmus potomaca potomaca	Under Review	FALSE	Carabidae
2307	South Forks ground beetle	Nebria darlingtoni	Species of Concern	FALSE	Carabidae
2729	Spotted cave beetle	Pseudanophthalmus punctatus	Species of Concern	FALSE	Carabidae
3016	Stone-dwelling cave beetle	Pseudanophthalmus hypolithos	Species of Concern	FALSE	Carabidae
2986	Straley's cave beetle	Pseudanophthalmus quadratus	Species of Concern	FALSE	Carabidae
6737	Surprising Cave beetle	Pseudanophthalmus inexpectatus	Resolved Taxon	FALSE	Carabidae
1899	Tapered cave beetle	Pseudanophthalmus fastigatus	Species of Concern	FALSE	Carabidae
7134	Tatum Cave beetle	Pseudanophthalmus parvus	Resolved Taxon	FALSE	Carabidae
4049	Thin-neck cave beetle	Pseudanophthalmus parvicollis	Species of Concern	FALSE	Carabidae
7291	Thomas' cave beetle	Pseudanophthalmus thomasi	Under Review	FALSE	Carabidae
449	Tooth Cave ground beetle	Rhadine persephone	Endangered	FALSE	Carabidae
7400	Transient atelothrus ground beetle	Atelothrus transiens	Species of Concern	FALSE	Carabidae
6222	Trinity Alps ground beetle	Nebria sahlbergii triad	Species of Concern	FALSE	Carabidae
7216	Union County cave beetle	Pseudanophthalmus unionis	Species of Concern	FALSE	Carabidae
4925	[Unnamed] cave beetle	Pseudanophthalmus audax	Species of Concern	FALSE	Carabidae
6938	[Unnamed] cave beetle	Pseudanophthalmus conditus	Species of Concern	FALSE	Carabidae
4815	[Unnamed] cave beetle	Pseudanophthalmus exoticus	Species of Concern	FALSE	Carabidae
5206	[Unnamed] cave beetle	Pseudanophthalmus globiceps	Species of Concern	FALSE	Carabidae
4052	[Unnamed] cave beetle	Pseudanophthalmus horni	Species of Concern	FALSE	Carabidae
3005	[Unnamed] cave beetle	Pseudanophthalmus puteanus	Species of Concern	FALSE	Carabidae
8154	[Unnamed] cave beetle	Pseudanophthalmus simulans	Species of Concern	FALSE	Carabidae
5012	[Unnamed] cave beetle	Pseudanophthalmus tenebrosus	Species of Concern	FALSE	Carabidae
4323	[Unnamed] cave beetle	Pseudanopthalmus gracilis	Species of Concern	FALSE	Carabidae
4917	[Unnamed] cave beetle	Pseudanopthalmus sylvaticus	Species of Concern	FALSE	Carabidae
8015	[Unnamed] cave beetle	Pseudanopthalmus vicarius	Species of Concern	FALSE	Carabidae
5954	[Unnamed] ground beetle	Rhadine ozarkensis	Species of Concern	FALSE	Carabidae
7983	[Unnamed] ground beetle	Scaphinotus behrensi	Species of Concern	FALSE	Carabidae
4562	[Unnamed] ground beetle	Scaphinotus inflectus	Species of Concern	FALSE	Carabidae
2984	[Unnamed] ground beetle	Scaphinotus parisiana	Species of Concern	FALSE	Carabidae
2755	Wallace's cave beetle	Pseudanophthalmus wallacei	Species of Concern	FALSE	Carabidae
2681	Wedge-winged metromenus ground beetle	Metromenus cuneipennis	Species of Concern	FALSE	Carabidae
4783	West Wills Valley cave beetle	Pseudanophthalmus assimilis	Species of Concern	FALSE	Carabidae
11582	Daggernose Shark	Isogomphodon oxyrhynchus	Endangered	FALSE	Carcharhinidae
9249	Blue Grosbeak	Passerina caerulea	Species of Concern	FALSE	Cardinalidae
10444	Dickcissel	Spiza americana	Species of Concern	FALSE	Cardinalidae
10443	Lazuli Bunting	Passerina amoena	Species of Concern	FALSE	Cardinalidae
10498	Painted Bunting	Passerina ciris	Species of Concern	FALSE	Cardinalidae
10691	Varied Bunting	Passerina versicolor	Species of Concern	FALSE	Cardinalidae
7802	Green carposinid moth	Carposina viridis	Species of Concern	FALSE	Carposinidae
4221	Ahart's whitlow-wort	Paronychia ahartii	Species of Concern	FALSE	Caryophyllaceae
7592	Alabama sandwort	Arenaria alabamensis	Resolved Taxon	FALSE	Caryophyllaceae
3718	Aleutian chickweed	Cerastium aleuticum	Resolved Taxon	FALSE	Caryophyllaceae
506	Bear Valley sandwort	Arenaria ursina	Threatened	FALSE	Caryophyllaceae
3609	Blue Ridge catchfly	Silene ovata	Species of Concern	FALSE	Caryophyllaceae
1723	Bushy whitlow-wort	Paronychia congesta	Under Review	FALSE	Caryophyllaceae
4888	Butte County catchfly	Silene occidentalis longistipitata	Species of Concern	FALSE	Caryophyllaceae
7656	Cascade head catchfly	Silene douglasii oraria	Species of Concern	FALSE	Caryophyllaceae
6437	Chickweed	Stellaria irrigua	Resolved Taxon	FALSE	Caryophyllaceae
880	Cumberland sandwort	Arenaria cumberlandensis	Recovery	FALSE	Caryophyllaceae
821	Diamond Head schiedea	Schiedea adamantis	Endangered	FALSE	Caryophyllaceae
3773	"Field, long-hairy chickweed"	Cerastium arvense villosissimum	Species of Concern	FALSE	Caryophyllaceae
8307	Forest Camp sandwort	Arenaria macradenia kuschei	Species of Concern	FALSE	Caryophyllaceae
831	Fringed campion	Silene polypetala	Endangered	FALSE	Caryophyllaceae
3738	Godfrys stitchwort	Minuartia godfreyi	Under Review	FALSE	Caryophyllaceae
4855	Grand Canyon catchfly	Silene rectiramea	Resolved Taxon	FALSE	Caryophyllaceae
7778	Howell's sandwort	Minuartia howellii	Resolved Taxon	FALSE	Caryophyllaceae
1544	Jan's catchfly	Silene nachlingerae	Species of Concern	FALSE	Caryophyllaceae
1084	Kuawawaenohu	Schiedea lychnoides	Endangered	FALSE	Caryophyllaceae
1071	Laulihilihi	Schiedea stellarioides	Endangered	FALSE	Caryophyllaceae
6701	Lindheimer's nailwort	Paronychia lindheimeri var. lindheimeri	Resolved Taxon	FALSE	Caryophyllaceae
